"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Price","Weight value (grams)","Weight unit for display","Image Src","Image position"
"","retinol-snake-venom-peptide-gold-mask-anti-aging-moisturizing-brightening-skincare-cream-100g","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/17_1758004194.jpg",""
"","retinol-snake-venom-peptide-gold-mask-anti-aging-moisturizing-brightening-skincare-cream-100g","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/18_1758004194.jpg",""
"","retinol-snake-venom-peptide-gold-mask-anti-aging-moisturizing-brightening-skincare-cream-100g","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/19_1758004195.jpg",""
"","retinol-snake-venom-peptide-gold-mask-anti-aging-moisturizing-brightening-skincare-cream-100g","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/20_1758004195.jpg",""
"","retinol-snake-venom-peptide-gold-mask-anti-aging-moisturizing-brightening-skincare-cream-100g","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/21_1758004196.jpg",""
"","retinol-snake-venom-peptide-gold-mask-anti-aging-moisturizing-brightening-skincare-cream-100g","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/22_1758004196.jpg",""
"","retinol-snake-venom-peptide-gold-mask-anti-aging-moisturizing-brightening-skincare-cream-100g","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/23_1758004197.jpg",""
"Oven & Microwave Cover | Waterproof Oil Dust Protector with Double Side Pockets","oven-microwave-cover-waterproof-oil-dust-protector-with-double-side-pockets","<p>Protect your kitchen appliances with this Oven &amp; Microwave Cover, designed to shield against dust, oil, and stains while adding a stylish touch. Made from high-quality cotton and polyester with a waterproof nylon layer, it ensures durability and long-lasting protection. The double side pockets provide extra storage for kitchen tools and accessories, keeping your space organized and tidy. Lightweight, washable, and reusable, this multifunctional cover is a must-have for every modern kitchen.<br><br data-start=""852"" data-end=""855"">
<strong data-start=""855"" data-end=""871"">Key Features</strong><br data-start=""871"" data-end=""874"">
➤ Premium cotton and polyester fabric with waterproof nylon layer<br data-start=""939"" data-end=""942"">
➤ Protects oven, microwave, or grill from dust, oil, and stains<br data-start=""1005"" data-end=""1008"">
➤ Double side pockets for kitchen tools and small accessories<br data-start=""1069"" data-end=""1072"">
➤ Breathable, lightweight, and durable design for daily use<br data-start=""1131"" data-end=""1134"">
➤ Machine washable and easy to clean for convenience<br data-start=""1186"" data-end=""1189"">
➤ Random color and pattern selection for stylish décor<br><br data-start=""1243"" data-end=""1246"">
<strong data-start=""1246"" data-end=""1273"">Ingredients / Materials</strong><br data-start=""1273"" data-end=""1276"">
Cotton, polyester, waterproof nylon<br><br data-start=""1311"" data-end=""1314"">
<strong data-start=""1314"" data-end=""1328"">How to Use</strong><br data-start=""1328"" data-end=""1331"">
➤ Place cover over oven, microwave, or grill<br data-start=""1375"" data-end=""1378"">
➤ Use side pockets to store kitchen tools or accessories<br data-start=""1434"" data-end=""1437"">
➤ Wash in cold water on gentle cycle and tumble dry low when needed<br><br data-start=""1504"" data-end=""1507"">
<strong data-start=""1507"" data-end=""1527"">Package Includes</strong><br data-start=""1527"" data-end=""1530"">
➤ 1 × Oven &amp; Microwave Cover (85 × 35 cm, Random Design)</p>","","","","Home, Kitchen & Lifestyle","True","Active","Ho-38-00-00-381","243","30","gm","https://yourmart.pk/storage/uploads/inventory/products/media/RefreshingCleanserBright,ClearSkin(59)_1769693083.webp",""
"","oven-microwave-cover-waterproof-oil-dust-protector-with-double-side-pockets","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/6_1754931208.webp",""
"","oven-microwave-cover-waterproof-oil-dust-protector-with-double-side-pockets","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/5_1754931208.webp",""
"","oven-microwave-cover-waterproof-oil-dust-protector-with-double-side-pockets","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/4_1754931208.webp",""
"","oven-microwave-cover-waterproof-oil-dust-protector-with-double-side-pockets","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3_1754931207.webp",""
"","oven-microwave-cover-waterproof-oil-dust-protector-with-double-side-pockets","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/2_1754931207.webp",""
"","oven-microwave-cover-waterproof-oil-dust-protector-with-double-side-pockets","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/1_1754931206.webp",""
"Soft Breathable Baby Pillow | Newborn Head Shaping Cushion for Flat Head Prevention","soft-breathable-baby-pillow-newborn-head-shaping-cushion-for-flat-head-prevention","<p>Give your baby the right support with this Soft Breathable Baby Pillow designed to prevent flat head syndrome. Made with skin-friendly foamic material, it gently cradles the head while promoting proper sleeping posture. Lightweight, portable, and easy to clean, this pillow is perfect for cribs, strollers, beds, and car seats, ensuring comfort and safety at home or on-the-go.<br><br data-start=""703"" data-end=""706"">
<strong data-start=""706"" data-end=""722"">Key Features</strong><br data-start=""722"" data-end=""725"">
➤ Prevents flat head in newborns with ergonomic design<br data-start=""779"" data-end=""782"">
➤ Soft foamic material, breathable and skin-friendly<br data-start=""834"" data-end=""837"">
➤ Suitable for crib, stroller, bed, car seat, and travel<br data-start=""893"" data-end=""896"">
➤ Lightweight, portable, and durable for daily use<br data-start=""946"" data-end=""949"">
➤ Easy to clean and maintain for parents’ convenience<br data-start=""1002"" data-end=""1005"">
➤ Random color design, reusable and long-lasting<br><br data-start=""1053"" data-end=""1056"">
<strong data-start=""1056"" data-end=""1083"">Ingredients / Materials</strong><br data-start=""1083"" data-end=""1086"">
Soft foamic material<br><br data-start=""1106"" data-end=""1109"">
<strong data-start=""1109"" data-end=""1123"">How to Use</strong><br data-start=""1123"" data-end=""1126"">
➤ Place pillow in crib, stroller, or car seat<br data-start=""1171"" data-end=""1174"">
➤ Lay baby’s head gently in the center<br data-start=""1212"" data-end=""1215"">
➤ Use consistently to help maintain healthy head shape<br><br data-start=""1269"" data-end=""1272"">
<strong data-start=""1272"" data-end=""1292"">Package Includes</strong><br data-start=""1292"" data-end=""1295"">
➤ 1 × Soft Breathable Baby Head Shaping Pillow (Random Color, Without Box)</p>","","","","Personal Care & Beauty","True","Active","Pe-38-00-00-382","473","120","gm","https://yourmart.pk/storage/uploads/inventory/products/media/1_1754931834.webp",""
"","soft-breathable-baby-pillow-newborn-head-shaping-cushion-for-flat-head-prevention","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/4_1754931835.webp",""
"","soft-breathable-baby-pillow-newborn-head-shaping-cushion-for-flat-head-prevention","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3_1754931835.webp",""
"","soft-breathable-baby-pillow-newborn-head-shaping-cushion-for-flat-head-prevention","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/2_1754931835.webp",""
"","soft-breathable-baby-pillow-newborn-head-shaping-cushion-for-flat-head-prevention","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/1_1754931834.webp",""
"Beige | Dior Oblique Canvas & Leather Flap Clutch | Luxury Designer Handbag for Women","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","<p>Step into timeless elegance with the Dior Oblique Canvas &amp; Leather Flap Clutch, a heritage-inspired designer accessory crafted with precision and luxury. Featuring Dior’s signature Oblique monogram canvas paired with premium leather, it blends sophistication with modern functionality. Compact yet practical, this clutch is perfect for carrying essentials like phone, cards, keys, and makeup while remaining lightweight and stylish. Designed to elevate both casual and evening looks, it is a must-have for fashion lovers and luxury collectors.<br><br data-start=""921"" data-end=""924"">
<strong data-start=""924"" data-end=""940"">Key Features</strong><br data-start=""940"" data-end=""943"">
➤ Signature Dior Oblique monogram canvas in multiple color options<br data-start=""1009"" data-end=""1012"">
➤ Premium leather base for durability and contrast<br data-start=""1062"" data-end=""1065"">
➤ Polished metallic Dior logo adds iconic touch<br data-start=""1112"" data-end=""1115"">
➤ Compact yet spacious interior for essentials<br data-start=""1161"" data-end=""1164"">
➤ Versatile design suitable for day or evening wear<br data-start=""1215"" data-end=""1218"">
➤ A collector’s must-have statement piece<br><br data-start=""1259"" data-end=""1262"">
<strong data-start=""1262"" data-end=""1289"">Ingredients / Materials</strong><br data-start=""1289"" data-end=""1292"">
Oblique monogram canvas, premium leather, polished metal hardware<br><br data-start=""1357"" data-end=""1360"">
<strong data-start=""1360"" data-end=""1374"">How to Use</strong><br data-start=""1374"" data-end=""1377"">
➤ Place essentials like phone, cards, and keys inside the clutch<br data-start=""1441"" data-end=""1444"">
➤ Secure items with flap closure<br data-start=""1476"" data-end=""1479"">
➤ Carry in hand or style with outfits for day and evening looks<br><br data-start=""1542"" data-end=""1545"">
<strong data-start=""1545"" data-end=""1565"">Package Includes</strong><br data-start=""1565"" data-end=""1568"">
➤ 1 × Dior Oblique Canvas &amp; Leather Flap Clutch</p>","","","","Bags & Handbags","True","Active","Ba-38-00-00-383","2160","440","gm","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(95)_1755075773.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(89)_1755072314.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(100)_1755075772.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(98)_1755075773.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(97)_1755075773.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(96)_1755075773.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T135544.684_1755075772.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(99)_1755075773.jpg",""
"","beige-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(90)_1755072314.jpg",""
"Black | Dior Oblique Canvas & Leather Flap Clutch | Luxury Designer Handbag for Women","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","Step into timeless elegance with the Dior Oblique Canvas &amp; Leather Flap Clutch, a heritage-inspired designer accessory crafted with precision and luxury. Featuring Dior’s signature Oblique monogram canvas paired with premium leather, it blends sophistication with modern functionality. Compact yet practical, this clutch is perfect for carrying essentials like phone, cards, keys, and makeup while remaining lightweight and stylish. Designed to elevate both casual and evening looks, it is a must-have for fashion lovers and luxury collectors.<br><br data-start=""921"" data-end=""924"">
<strong data-start=""924"" data-end=""940"">Key Features</strong><br data-start=""940"" data-end=""943"">
➤ Signature Dior Oblique monogram canvas in multiple color options<br data-start=""1009"" data-end=""1012"">
➤ Premium leather base for durability and contrast<br data-start=""1062"" data-end=""1065"">
➤ Polished metallic Dior logo adds iconic touch<br data-start=""1112"" data-end=""1115"">
➤ Compact yet spacious interior for essentials<br data-start=""1161"" data-end=""1164"">
➤ Versatile design suitable for day or evening wear<br data-start=""1215"" data-end=""1218"">
➤ A collector’s must-have statement piece<br><br data-start=""1259"" data-end=""1262"">
<strong data-start=""1262"" data-end=""1289"">Ingredients / Materials</strong><br data-start=""1289"" data-end=""1292"">
Oblique monogram canvas, premium leather, polished metal hardware<br><br data-start=""1357"" data-end=""1360"">
<strong data-start=""1360"" data-end=""1374"">How to Use</strong><br data-start=""1374"" data-end=""1377"">
➤ Place essentials like phone, cards, and keys inside the clutch<br data-start=""1441"" data-end=""1444"">
➤ Secure items with flap closure<br data-start=""1476"" data-end=""1479"">
➤ Carry in hand or style with outfits for day and evening looks<br><br data-start=""1542"" data-end=""1545"">
<strong data-start=""1545"" data-end=""1565"">Package Includes</strong><br data-start=""1565"" data-end=""1568"">
➤ 1 × Dior Oblique Canvas &amp; Leather Flap Clutch","","","","Bags & Handbags","True","Active","Ba-38-00-00-384","2160","440","gm","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T135756.755_1755076287.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T135604.040_1755076289.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T135630.504_1755076288.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T135649.772_1755076288.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(94)_1755076289.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T135721.853_1755076288.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T135704.205_1755076288.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(96)_1755075773.jpg",""
"","black-dior-oblique-canvas-leather-flap-clutch-luxury-designer-handbag-for-women","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage(96)_1755076289.jpg",""
"K9 Wireless Lavalier Microphone | Plug & Play Type-C & iOS Mic with Noise Reduction","k9-wireless-lavalier-microphone-plug-play-type-c-ios-mic-with-noise-reduction","<p>Upgrade your recordings with the K9 Wireless Lavalier Microphone, designed for USB Type-C and iOS devices. Delivering professional-quality sound, it features advanced noise reduction and auto-sync technology for seamless video and audio alignment. With its portable, lightweight design and true plug-and-play setup, this microphone is perfect for vloggers, teachers, musicians, interviewers, and live streamers. No apps or drivers required—just connect and start recording with crystal-clear audio.<br><br data-start=""839"" data-end=""842"">
<strong data-start=""842"" data-end=""858"">Key Features</strong><br data-start=""858"" data-end=""861"">
➤ Wide compatibility with USB Type-C and iOS devices<br data-start=""913"" data-end=""916"">
➤ Built-in noise reduction for clear professional sound<br data-start=""971"" data-end=""974"">
➤ Real-time auto-sync technology for perfect audio-video match<br data-start=""1036"" data-end=""1039"">
➤ Plug-and-play design with no extra setup<br data-start=""1081"" data-end=""1084"">
➤ Portable and lightweight for creators on the go<br data-start=""1133"" data-end=""1136"">
➤ Ideal for streaming, teaching, podcasts, and music recording<br><br data-start=""1198"" data-end=""1201"">
<strong data-start=""1201"" data-end=""1228"">Ingredients / Materials</strong><br data-start=""1228"" data-end=""1231"">
High-quality ABS plastic, electronic components, metal clip<br><br data-start=""1290"" data-end=""1293"">
<strong data-start=""1293"" data-end=""1307"">How to Use</strong><br data-start=""1307"" data-end=""1310"">
➤ Plug the receiver into Type-C or Lightning port<br data-start=""1359"" data-end=""1362"">
➤ Clip the microphone to your clothing<br data-start=""1400"" data-end=""1403"">
➤ Power on the mic and it auto-connects instantly<br data-start=""1452"" data-end=""1455"">
➤ Start recording or streaming with clear sound<br><br data-start=""1502"" data-end=""1505"">
<strong data-start=""1505"" data-end=""1525"">Package Includes</strong><br data-start=""1525"" data-end=""1528"">
➤ 1 × K9 Wireless Lavalier Microphone<br data-start=""1565"" data-end=""1568"">
➤ 1 × Receiver (Type-C or iOS)<br data-start=""1598"" data-end=""1601"">
➤ 1 × Charging Cable</p>","","","","Video, Lighting & Content Studio","True","Active","Mi-38-00-00-385","1148","80","gm","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T164050.408_1755085310.jpg",""
"","k9-wireless-lavalier-microphone-plug-play-type-c-ios-mic-with-noise-reduction","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T163448.936_1755085311.jpg",""
"","k9-wireless-lavalier-microphone-plug-play-type-c-ios-mic-with-noise-reduction","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T163337.659_1755085311.jpg",""
"","k9-wireless-lavalier-microphone-plug-play-type-c-ios-mic-with-noise-reduction","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T163256.199_1755085311.jpg",""
"","k9-wireless-lavalier-microphone-plug-play-type-c-ios-mic-with-noise-reduction","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-13T163234.477_1755085311.jpg",""
"Black Leather Handbag for Girls & Women | Stylish Shoulder & Crossbody Bag | Daily Use & Gift","black-leather-handbag-for-girls-women-stylish-shoulder-crossbody-bag-daily-use-gift","<p>Upgrade your everyday style with this fashionable leather handbag for girls and women. Made from premium PU leather, it is lightweight, durable, and perfect for daily use or special occasions. With spacious compartments, it easily stores phone, wallet, and essentials. The adjustable strap allows you to carry it as a shoulder or crossbody bag, making it versatile and stylish. A perfect gift for birthdays, Eid, and casual occasions.<br><br data-start=""767"" data-end=""770"">
<strong data-start=""770"" data-end=""786"">Key Features</strong><br data-start=""786"" data-end=""789"">
➤ Premium PU leather – soft and durable<br data-start=""828"" data-end=""831"">
➤ Spacious compartments for essentials<br data-start=""869"" data-end=""872"">
➤ Adjustable strap for crossbody/shoulder use<br data-start=""917"" data-end=""920"">
➤ Multiple inner pockets for organization<br data-start=""961"" data-end=""964"">
➤ Lightweight and easy to carry<br data-start=""995"" data-end=""998"">
➤ Elegant design for any outfit<br><br data-start=""1029"" data-end=""1032"">
<strong data-start=""1032"" data-end=""1059"">Ingredients / Materials</strong><br data-start=""1059"" data-end=""1062"">
PU Leather, Metal Zipper<br><br data-start=""1086"" data-end=""1089"">
<strong data-start=""1089"" data-end=""1103"">How to Use</strong><br data-start=""1103"" data-end=""1106"">
➤ Store daily essentials like phone, wallet, and cosmetics<br data-start=""1164"" data-end=""1167"">
➤ Adjust the strap for shoulder or crossbody use<br data-start=""1215"" data-end=""1218"">
➤ Keep zipper closed for secure storage<br><br data-start=""1257"" data-end=""1260"">
<strong data-start=""1260"" data-end=""1280"">Package Includes</strong><br data-start=""1280"" data-end=""1283"">
➤ 1 × Leather Handbag for Girls &amp; Women</p>","","","","Bags & Handbags","True","Active","Ba-38-00-00-388","695","175","gm","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-16T170452.101_1755346366.jpg",""
"","black-leather-handbag-for-girls-women-stylish-shoulder-crossbody-bag-daily-use-gift","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-16T170430.603_1755346367.jpg",""
"","black-leather-handbag-for-girls-women-stylish-shoulder-crossbody-bag-daily-use-gift","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-16T170447.620_1755346366.jpg",""
"","black-leather-handbag-for-girls-women-stylish-shoulder-crossbody-bag-daily-use-gift","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-16T170418.963_1755346367.jpg",""
"","black-leather-handbag-for-girls-women-stylish-shoulder-crossbody-bag-daily-use-gift","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-16T170423.846_1755346367.jpg",""
"","black-leather-handbag-for-girls-women-stylish-shoulder-crossbody-bag-daily-use-gift","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-16T170402.808_1755346368.jpg",""
"","black-leather-handbag-for-girls-women-stylish-shoulder-crossbody-bag-daily-use-gift","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-16T170503.162_1755346365.jpg",""
"AirPods Max Wireless Over-Ear Headphones | Active Noise Cancelling & Spatial Audio","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","<p>Experience immersive sound with AirPods Max Wireless Over-Ear Headphones, built with Active Noise Cancelling and Spatial Audio for a theater-like experience. Designed for music lovers, professionals, and gamers, these premium headphones deliver rich sound, all-day comfort, and seamless connectivity. Durable build, fast charging, and sleek modern style make them a perfect blend of performance and luxury.<br><br data-start=""702"" data-end=""705"">
<strong data-start=""705"" data-end=""721"">Key Features</strong><br data-start=""721"" data-end=""724"">
➤ Apple-designed dynamic driver for high-fidelity sound<br data-start=""779"" data-end=""782"">
➤ Active Noise Cancellation with Transparency Mode<br data-start=""832"" data-end=""835"">
➤ Spatial Audio with dynamic head tracking<br data-start=""877"" data-end=""880"">
➤ Adaptive EQ for personalized sound<br data-start=""916"" data-end=""919"">
➤ Long battery life with fast charging<br data-start=""957"" data-end=""960"">
➤ Smart case for safe storage<br><br data-start=""989"" data-end=""992"">
<strong data-start=""992"" data-end=""1019"">Ingredients / Materials</strong><br data-start=""1019"" data-end=""1022"">
Premium stainless steel, breathable mesh fabric, memory foam ear cushions, BPA-free plastic, silicone seal<br><br data-start=""1128"" data-end=""1131"">
<strong data-start=""1131"" data-end=""1145"">How to Use</strong><br data-start=""1145"" data-end=""1148"">
➤ Connect via Bluetooth to your device<br data-start=""1186"" data-end=""1189"">
➤ Adjust headband for comfortable fit<br data-start=""1226"" data-end=""1229"">
➤ Use control buttons for music, calls, and ANC modes<br><br data-start=""1282"" data-end=""1285"">
<strong data-start=""1285"" data-end=""1305"">Package Includes</strong><br data-start=""1305"" data-end=""1308"">
➤ 1 × AirPods Max Wireless Over-Ear Headphones<br data-start=""1354"" data-end=""1357"">
➤ 1 × Smart Case<br data-start=""1373"" data-end=""1376"">
➤ 1 × USB-C Charging Cable<br data-start=""1402"" data-end=""1405"">
➤ 1 × User Manual</p>","","","","Airpods & Headsets","True","Active","Ai-38-00-00-389","4050","590","gm","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T132044.573_1755506080.jpg",""
"","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T132052.908_1755506080.jpg",""
"","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T132114.678_1755506080.jpg",""
"","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T132140.929_1755506079.jpg",""
"","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/p9-wireless-bluetooth-headphones-random-colors-3_1727330371.jpg",""
"","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/6_1740129122.jpg",""
"","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/1_1740129120.jpg",""
"","airpods-max-wireless-over-ear-headphones-active-noise-cancelling-spatial-audio","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/3_1740129121.jpg",""
"Autumn Brown | Marble Sheet Sticker 60x200cm | Waterproof Self-Adhesive PVC Wallpaper for Furniture Walls","autumn-brown-marble-sheet-sticker-60x200cm-waterproof-self-adhesive-pvc-wallpaper-for-furniture-walls","<p>Upgrade your home décor with the Marble Sheet Sticker – a premium 60x200cm waterproof self-adhesive PVC wallpaper designed for furniture, walls, and countertops. Featuring a realistic marble finish, it adds elegance and durability while offering a cost-effective way to refresh your interiors. This versatile sheet is waterproof, heat-resistant, stain-proof, and scratch-resistant, making it perfect for kitchens, bathrooms, tables, and DIY projects. Easy to apply and remove without residue, it’s renter-friendly and ideal for temporary or long-term decoration.<br><br data-start=""968"" data-end=""971"">
<strong data-start=""971"" data-end=""987"">Key Features</strong><br data-start=""987"" data-end=""990"">
➤ High-quality PVC material, 0.18mm thickness<br data-start=""1035"" data-end=""1038"">
➤ Size: 60x200cm<br data-start=""1054"" data-end=""1057"">
➤ Available in multiple elegant marble colors<br data-start=""1102"" data-end=""1105"">
➤ Self-adhesive peel-and-stick design, no glue required<br data-start=""1160"" data-end=""1163"">
➤ Waterproof, heat-resistant, stain and scratch resistant<br data-start=""1220"" data-end=""1223"">
➤ Versatile use on countertops, tables, shelves, and walls<br data-start=""1281"" data-end=""1284"">
➤ Easy to clean with a damp cloth<br data-start=""1317"" data-end=""1320"">
➤ Customizable: cut to fit any size or shape<br data-start=""1364"" data-end=""1367"">
➤ Residue-free removal, safe for renters<br><br data-start=""1407"" data-end=""1410"">
<strong data-start=""1410"" data-end=""1424"">How to Use</strong><br data-start=""1424"" data-end=""1427"">
➤ Clean and dry the surface before application<br data-start=""1473"" data-end=""1476"">
➤ Measure and cut the sheet to the required size<br data-start=""1524"" data-end=""1527"">
➤ Peel off the backing and carefully stick onto the surface<br data-start=""1586"" data-end=""1589"">
➤ Smooth out air bubbles with a card or cloth<br><br data-start=""1634"" data-end=""1637"">
<strong data-start=""1637"" data-end=""1649"">Material</strong><br data-start=""1649"" data-end=""1652"">
Premium quality PVC, thickness 0.18mm<br><br data-start=""1689"" data-end=""1692"">
<strong data-start=""1692"" data-end=""1714"">Safety Information</strong><br data-start=""1714"" data-end=""1717"">
➤ Keep away from open flames and extreme heat sources<br data-start=""1770"" data-end=""1773"">
➤ Apply on smooth, clean, and dry surfaces only<br data-start=""1820"" data-end=""1823"">
➤ Not suitable for rough or uneven walls<br><br data-start=""1863"" data-end=""1866"">
<strong data-start=""1866"" data-end=""1886"">Package Includes</strong><br data-start=""1886"" data-end=""1889"">
➤ 1 × Marble Sheet Sticker (60x200cm, Color as Selected)</p>","","","","Home, Kitchen & Lifestyle","True","Active","Ho-39-00-00-390","351","169","gm","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T142350.718_1755509476.jpg",""
"","autumn-brown-marble-sheet-sticker-60x200cm-waterproof-self-adhesive-pvc-wallpaper-for-furniture-walls","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T141156.523_1755509477.jpg",""
"","autumn-brown-marble-sheet-sticker-60x200cm-waterproof-self-adhesive-pvc-wallpaper-for-furniture-walls","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T141206.504_1755509476.jpg",""
"","autumn-brown-marble-sheet-sticker-60x200cm-waterproof-self-adhesive-pvc-wallpaper-for-furniture-walls","","","","","","","","","","","","https://yourmart.pk/storage/uploads/inventory/products/media/ProductImage-2025-08-18T141053.892_1755509477.jpg",""
